approval_status,brand,contains_dynamic_facts,contains_high_risk,fact_types,forbidden_for_client,freshness_status,google_drive_file_id,limitation_reason,notes,origin,path,processing_status,read_status,read_succeeded,requires_manager_confirmation,schema_version,sha256,sha256_text,source_id,source_kind,source_role,source_sha256,source_type,source_updated_at,status_reason,title,url,usable_for_precise_answer,source_status
not_approved,unpk,True,True,"[""payment_methods"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_009_payment.txt,processed,read,True,True,kb_release_v2_source_v1,16c57ad7609d1d5991d4261ea5e56986842b8f54b53f25f7970bebfe08f93562,16c57ad7609d1d5991d4261ea5e56986842b8f54b53f25f7970bebfe08f93562,source:gdrive_export:kmipt_ru_009_payment:56e8fb8170,website_extract,organization_fact,16c57ad7609d1d5991d4261ea5e56986842b8f54b53f25f7970bebfe08f93562,website_extract,,text_export_read,kmipt.ru 009 payment,,False,read
not_approved,mixed,True,True,"[""rop_policy"", ""manager_instruction"", ""restriction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_012_reviews.txt,processed,read,True,True,kb_release_v2_source_v1,68d8725b31ffa747db552dbb7d45f0deef95b1efd06f3ec052ef15d60000c699,68d8725b31ffa747db552dbb7d45f0deef95b1efd06f3ec052ef15d60000c699,source:gdrive_export:kmipt_ru_012_reviews:094261166e,website_extract,program,68d8725b31ffa747db552dbb7d45f0deef95b1efd06f3ec052ef15d60000c699,website_extract,,text_export_read,kmipt.ru 012 reviews,,False,read
not_approved,unpk,True,True,"[""price"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_013_teachers.txt,processed,read,True,True,kb_release_v2_source_v1,e4f308e829659ba3e33b3402f0077875b870ebb22c1c0fd805d84b311a1ba65b,e4f308e829659ba3e33b3402f0077875b870ebb22c1c0fd805d84b311a1ba65b,source:gdrive_export:kmipt_ru_013_teachers:30e0edd4e6,website_extract,program,e4f308e829659ba3e33b3402f0077875b870ebb22c1c0fd805d84b311a1ba65b,website_extract,,text_export_read,kmipt.ru 013 teachers,,False,read
not_approved,unpk,True,True,"[""payment_methods"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_014_payment_youkassa.txt,processed,read,True,True,kb_release_v2_source_v1,10aec10746c14f4468877ac4714892df6cf860e1ddcb39b7a2e1ba15b918575c,10aec10746c14f4468877ac4714892df6cf860e1ddcb39b7a2e1ba15b918575c,source:gdrive_export:kmipt_ru_014_payment_youkassa:22d20a424b,website_extract,organization_fact,10aec10746c14f4468877ac4714892df6cf860e1ddcb39b7a2e1ba15b918575c,website_extract,,text_export_read,kmipt.ru 014 payment youkassa,,False,read
not_approved,mixed,True,True,"[""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_001_courses_School_5_8.txt,processed,read,True,True,kb_release_v2_source_v1,f7ae1419280adeac7dabd12531f5cef1c8f6e5eb0e02b9470a3ae635ff6b6a41,f7ae1419280adeac7dabd12531f5cef1c8f6e5eb0e02b9470a3ae635ff6b6a41,source:gdrive_export:kmipt_ru_curl2_001_courses_school_5_8:cebdec530a,website_extract,program,f7ae1419280adeac7dabd12531f5cef1c8f6e5eb0e02b9470a3ae635ff6b6a41,website_extract,,text_export_read,kmipt.ru curl2 001 courses School 5 8,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""payment_methods"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_002_courses_School_5_8_Fizika_5_8.txt,processed,read,True,True,kb_release_v2_source_v1,3d02a6a51face5a56fab99b4cabf31a6bc459228998199450e8be623d2ffd0e3,3d02a6a51face5a56fab99b4cabf31a6bc459228998199450e8be623d2ffd0e3,source:gdrive_export:kmipt_ru_curl2_002_courses_school_5_8_fizika_5_8:ed441b1994,website_extract,program,3d02a6a51face5a56fab99b4cabf31a6bc459228998199450e8be623d2ffd0e3,website_extract,,text_export_read,kmipt.ru curl2 002 courses School 5 8 Fizika 5 8,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_003_courses_progr_Informatika_5_8.txt,processed,read,True,True,kb_release_v2_source_v1,e7df3b9fb247ec526b8365a6165288a37d689d9aa49b338b3567138eab5c80e4,e7df3b9fb247ec526b8365a6165288a37d689d9aa49b338b3567138eab5c80e4,source:gdrive_export:kmipt_ru_curl2_003_courses_progr_informatika_5_8:697c74ff49,website_extract,program,e7df3b9fb247ec526b8365a6165288a37d689d9aa49b338b3567138eab5c80e4,website_extract,,text_export_read,kmipt.ru curl2 003 courses progr Informatika 5 8,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_004_courses_School_5_8_Matematika_5_8.txt,processed,read,True,True,kb_release_v2_source_v1,2d2c4f1243705f77282d4ab5ef374af3d513a2fe1428c604a6bf364a2ebb50c4,2d2c4f1243705f77282d4ab5ef374af3d513a2fe1428c604a6bf364a2ebb50c4,source:gdrive_export:kmipt_ru_curl2_004_courses_school_5_8_matematika_5_8:1d9a0fa60e,website_extract,program,2d2c4f1243705f77282d4ab5ef374af3d513a2fe1428c604a6bf364a2ebb50c4,website_extract,,text_export_read,kmipt.ru curl2 004 courses School 5 8 Matematika 5 8,,False,read
not_approved,unpk,True,True,"[""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_005_courses_1_4_klass.txt,processed,read,True,True,kb_release_v2_source_v1,43e512b743ef660411d2d59ca75d31d2b4d4a1e8748a9091c6ef60b335cc96c6,43e512b743ef660411d2d59ca75d31d2b4d4a1e8748a9091c6ef60b335cc96c6,source:gdrive_export:kmipt_ru_curl2_005_courses_1_4_klass:fc5d8bd425,website_extract,program,43e512b743ef660411d2d59ca75d31d2b4d4a1e8748a9091c6ef60b335cc96c6,website_extract,,text_export_read,kmipt.ru curl2 005 courses 1 4 klass,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_006_courses_1_4_klass_Informatika_1_4.txt,processed,read,True,True,kb_release_v2_source_v1,37bc27f713c9367c6bba0950285942636bbb63a588705df590054c126aaf3487,37bc27f713c9367c6bba0950285942636bbb63a588705df590054c126aaf3487,source:gdrive_export:kmipt_ru_curl2_006_courses_1_4_klass_informatika_1_4:237dddbe3c,website_extract,program,37bc27f713c9367c6bba0950285942636bbb63a588705df590054c126aaf3487,website_extract,,text_export_read,kmipt.ru curl2 006 courses 1 4 klass Informatika 1 4,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""payment_methods"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_007_courses_1_4_klass_fizika_1_4.txt,processed,read,True,True,kb_release_v2_source_v1,57efca4713fb78952e3b98c9c6cb472129b3a4fe60f0a1bf007e2cea376e1d41,57efca4713fb78952e3b98c9c6cb472129b3a4fe60f0a1bf007e2cea376e1d41,source:gdrive_export:kmipt_ru_curl2_007_courses_1_4_klass_fizika_1_4:5d4059f50d,website_extract,program,57efca4713fb78952e3b98c9c6cb472129b3a4fe60f0a1bf007e2cea376e1d41,website_extract,,text_export_read,kmipt.ru curl2 007 courses 1 4 klass fizika 1 4,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""payment_methods"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_008_courses_1_4_klass_Matematika_1_41597.txt,processed,read,True,True,kb_release_v2_source_v1,d5d9ee8a367b14f5df4333045738e5dd3b20b2819801744b5a41035a75297404,d5d9ee8a367b14f5df4333045738e5dd3b20b2819801744b5a41035a75297404,source:gdrive_export:kmipt_ru_curl2_008_courses_1_4_klass_matematika_1_41597:74370e46bd,website_extract,program,d5d9ee8a367b14f5df4333045738e5dd3b20b2819801744b5a41035a75297404,website_extract,,text_export_read,kmipt.ru curl2 008 courses 1 4 klass Matematika 1 41597,,False,read
not_approved,unpk,True,True,"[""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_009_courses_zhukovskiy.txt,processed,read,True,True,kb_release_v2_source_v1,732f125d6bf0f19ce3414bf013c986b23fb0c601a5eb9e5604ac7138c8225eec,732f125d6bf0f19ce3414bf013c986b23fb0c601a5eb9e5604ac7138c8225eec,source:gdrive_export:kmipt_ru_curl2_009_courses_zhukovskiy:b75afbfdd3,website_extract,program,732f125d6bf0f19ce3414bf013c986b23fb0c601a5eb9e5604ac7138c8225eec,website_extract,,text_export_read,kmipt.ru curl2 009 courses zhukovskiy,,False,read
not_approved,unpk,True,True,"[""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_010_news_akselerator-tunnelnyy-effekt.txt,processed,read,True,True,kb_release_v2_source_v1,d852d5b1b9d1946400706675d6c9289f773e63df78fb31b76c906b0059d378f3,d852d5b1b9d1946400706675d6c9289f773e63df78fb31b76c906b0059d378f3,source:gdrive_export:kmipt_ru_curl2_010_news_akselerator_tunnelnyy_effekt:4bf5ec81d6,website_extract,program,d852d5b1b9d1946400706675d6c9289f773e63df78fb31b76c906b0059d378f3,website_extract,,text_export_read,kmipt.ru curl2 010 news akselerator-tunnelnyy-effekt,,False,read
not_approved,mixed,True,True,"[""manager_instruction"", ""program""]",True,stale_or_conflicting,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_011_news_35443295.txt,processed,read,True,True,kb_release_v2_source_v1,ca75f8fd68f6219cd13c324f8ef24e58521761c1b16404bc3cde018c90b26382,ca75f8fd68f6219cd13c324f8ef24e58521761c1b16404bc3cde018c90b26382,source:gdrive_export:kmipt_ru_curl2_011_news_35443295:70f12a268a,website_extract,program,ca75f8fd68f6219cd13c324f8ef24e58521761c1b16404bc3cde018c90b26382,website_extract,,text_export_read,kmipt.ru curl2 011 news 35443295,,False,read
not_approved,unpk,True,True,"[""rop_policy"", ""schedule"", ""documents"", ""program""]",True,stale_or_conflicting,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_012_news_354432959803.txt,processed,read,True,True,kb_release_v2_source_v1,c61febab22034d67e3a91c7bc8b3b71050882870d4ca6f04b475cb8bac5dba32,c61febab22034d67e3a91c7bc8b3b71050882870d4ca6f04b475cb8bac5dba32,source:gdrive_export:kmipt_ru_curl2_012_news_354432959803:f8806a5f98,website_extract,program,c61febab22034d67e3a91c7bc8b3b71050882870d4ca6f04b475cb8bac5dba32,website_extract,,text_export_read,kmipt.ru curl2 012 news 354432959803,,False,read
not_approved,mixed,True,True,"[""manager_instruction"", ""program""]",True,stale_or_conflicting,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_013_news_3544329598035434.txt,processed,read,True,True,kb_release_v2_source_v1,52a04b738ffceb6f6e30db22f0f6e841f59f99544a1283ed61a4f1751eea20c4,52a04b738ffceb6f6e30db22f0f6e841f59f99544a1283ed61a4f1751eea20c4,source:gdrive_export:kmipt_ru_curl2_013_news_3544329598035434:ee9d7727a7,website_extract,program,52a04b738ffceb6f6e30db22f0f6e841f59f99544a1283ed61a4f1751eea20c4,website_extract,,text_export_read,kmipt.ru curl2 013 news 3544329598035434,,False,read
not_approved,mixed,True,True,"[""rop_policy"", ""payment_methods"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_014_news_pravila-oplaty-i-bezopasnost-platezhey-konfidentsialnost-informatsii4536.txt,processed,read,True,True,kb_release_v2_source_v1,1ff8bcc75336d8202f24b0828bce63991cb39bb970bca720755af6856b4a98e2,1ff8bcc75336d8202f24b0828bce63991cb39bb970bca720755af6856b4a98e2,source:gdrive_export:kmipt_ru_curl2_014_news_pravila_oplaty_i_bezopasnost_platezhey_konfidentsialnost_informats:81903188b2,website_extract,program,1ff8bcc75336d8202f24b0828bce63991cb39bb970bca720755af6856b4a98e2,website_extract,,text_export_read,kmipt.ru curl2 014 news pravila-oplaty-i-bezopasnost-platezhey-konfidentsialnost-informatsii4536,,False,read
not_approved,unpk,True,True,"[""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_015_news_77591858.txt,processed,read,True,True,kb_release_v2_source_v1,0d054085cf4d43447138c0e2173d0f8f6af7edda25ae37b3ecb0da8251bddb3a,0d054085cf4d43447138c0e2173d0f8f6af7edda25ae37b3ecb0da8251bddb3a,source:gdrive_export:kmipt_ru_curl2_015_news_77591858:589d2dcca6,website_extract,program,0d054085cf4d43447138c0e2173d0f8f6af7edda25ae37b3ecb0da8251bddb3a,website_extract,,text_export_read,kmipt.ru curl2 015 news 77591858,,False,read
not_approved,mixed,True,True,"[""price"", ""documents"", ""payment_methods"", ""restriction"", ""program""]",True,stale_or_conflicting,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl2_016_news_7759185839408466.txt,processed,read,True,True,kb_release_v2_source_v1,34a16cf1656bc5338963a1695505b65f614976a8cee5ee30dd21b3f996d6e751,34a16cf1656bc5338963a1695505b65f614976a8cee5ee30dd21b3f996d6e751,source:gdrive_export:kmipt_ru_curl2_016_news_7759185839408466:60f174f08f,website_extract,program,34a16cf1656bc5338963a1695505b65f614976a8cee5ee30dd21b3f996d6e751,website_extract,,text_export_read,kmipt.ru curl2 016 news 7759185839408466,,False,read
not_approved,unpk,True,True,"[""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl_001_courses_EGE.txt,processed,read,True,True,kb_release_v2_source_v1,c6660494251912d6810aff1e16508872c14dd3dc5a5c03380c9b641eb7136a9b,c6660494251912d6810aff1e16508872c14dd3dc5a5c03380c9b641eb7136a9b,source:gdrive_export:kmipt_ru_curl_001_courses_ege:7847d470b7,website_extract,program,c6660494251912d6810aff1e16508872c14dd3dc5a5c03380c9b641eb7136a9b,website_extract,,text_export_read,kmipt.ru curl 001 courses EGE,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl_002_courses_EGE_Matematika_EGE.txt,processed,read,True,True,kb_release_v2_source_v1,b458a64339ddad0fab373a652ce26839aff06e13c4186ee613e0b1515e876108,b458a64339ddad0fab373a652ce26839aff06e13c4186ee613e0b1515e876108,source:gdrive_export:kmipt_ru_curl_002_courses_ege_matematika_ege:bd7005df32,website_extract,program,b458a64339ddad0fab373a652ce26839aff06e13c4186ee613e0b1515e876108,website_extract,,text_export_read,kmipt.ru curl 002 courses EGE Matematika EGE,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl_003_courses_EGE_Fizika_EGE.txt,processed,read,True,True,kb_release_v2_source_v1,b4cdb2e153990db85cba87a2982433d06f7bb7ea6995ff8969cd4dbd8de8485f,b4cdb2e153990db85cba87a2982433d06f7bb7ea6995ff8969cd4dbd8de8485f,source:gdrive_export:kmipt_ru_curl_003_courses_ege_fizika_ege:f1fe88dfe2,website_extract,program,b4cdb2e153990db85cba87a2982433d06f7bb7ea6995ff8969cd4dbd8de8485f,website_extract,,text_export_read,kmipt.ru curl 003 courses EGE Fizika EGE,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl_004_courses_EGE_Informatika_EGE.txt,processed,read,True,True,kb_release_v2_source_v1,7940c3115d1736ef915b2b5ac8031662086c0ba1da7ad54e9a4a6235ea18fcc1,7940c3115d1736ef915b2b5ac8031662086c0ba1da7ad54e9a4a6235ea18fcc1,source:gdrive_export:kmipt_ru_curl_004_courses_ege_informatika_ege:14aef5bc5c,website_extract,program,7940c3115d1736ef915b2b5ac8031662086c0ba1da7ad54e9a4a6235ea18fcc1,website_extract,,text_export_read,kmipt.ru curl 004 courses EGE Informatika EGE,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl_005_courses_EGE_Russkiy_yazyk_EGE.txt,processed,read,True,True,kb_release_v2_source_v1,a877d410fa8a4442978468dfe554031bf0db505a74786fa22a7d1e86f866a484,a877d410fa8a4442978468dfe554031bf0db505a74786fa22a7d1e86f866a484,source:gdrive_export:kmipt_ru_curl_005_courses_ege_russkiy_yazyk_ege:ccca9aeab1,website_extract,program,a877d410fa8a4442978468dfe554031bf0db505a74786fa22a7d1e86f866a484,website_extract,,text_export_read,kmipt.ru curl 005 courses EGE Russkiy yazyk EGE,,False,read
not_approved,unpk,True,True,"[""schedule"", ""documents"", ""payment_methods"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl_006_courses_zhukovskiy_ochnie.txt,processed,read,True,True,kb_release_v2_source_v1,627451e6ac2359d33d4ba123c51391e2f5fbd536802c95d011912b24c669107d,627451e6ac2359d33d4ba123c51391e2f5fbd536802c95d011912b24c669107d,source:gdrive_export:kmipt_ru_curl_006_courses_zhukovskiy_ochnie:6361577452,website_extract,program,627451e6ac2359d33d4ba123c51391e2f5fbd536802c95d011912b24c669107d,website_extract,,text_export_read,kmipt.ru curl 006 courses zhukovskiy ochnie,,False,read
not_approved,mixed,True,True,"[""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl_007_courses_EGE_10.txt,processed,read,True,True,kb_release_v2_source_v1,039969275d4d0544a8a78e102aaba93a5362f8c35c85263568867efeccd37716,039969275d4d0544a8a78e102aaba93a5362f8c35c85263568867efeccd37716,source:gdrive_export:kmipt_ru_curl_007_courses_ege_10:980c7400ce,website_extract,program,039969275d4d0544a8a78e102aaba93a5362f8c35c85263568867efeccd37716,website_extract,,text_export_read,kmipt.ru curl 007 courses EGE 10,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl_008_courses_EGE_10_EGE_Matematika_10.txt,processed,read,True,True,kb_release_v2_source_v1,8c78f0f6280c358a08edc9ab42680120ef1ee094d955001f37440a17406df8e2,8c78f0f6280c358a08edc9ab42680120ef1ee094d955001f37440a17406df8e2,source:gdrive_export:kmipt_ru_curl_008_courses_ege_10_ege_matematika_10:64ad6826cb,website_extract,program,8c78f0f6280c358a08edc9ab42680120ef1ee094d955001f37440a17406df8e2,website_extract,,text_export_read,kmipt.ru curl 008 courses EGE 10 EGE Matematika 10,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl_009_courses_EGE_10_Fizika_10.txt,processed,read,True,True,kb_release_v2_source_v1,3d6f81a5e78a8382061e423f2b11ebbc7dfaac4a0fadb217a85131987fbfcfad,3d6f81a5e78a8382061e423f2b11ebbc7dfaac4a0fadb217a85131987fbfcfad,source:gdrive_export:kmipt_ru_curl_009_courses_ege_10_fizika_10:14cbc3f25d,website_extract,program,3d6f81a5e78a8382061e423f2b11ebbc7dfaac4a0fadb217a85131987fbfcfad,website_extract,,text_export_read,kmipt.ru curl 009 courses EGE 10 Fizika 10,,False,read
not_approved,unpk,True,True,"[""price"", ""documents"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/kmipt.ru_curl_010_courses_EGE_10_Informatika_10.txt,processed,read,True,True,kb_release_v2_source_v1,4117ad582ae39687b828b63cad6be4f43ac30a7de21e05cc0d27fcc3f5961353,4117ad582ae39687b828b63cad6be4f43ac30a7de21e05cc0d27fcc3f5961353,source:gdrive_export:kmipt_ru_curl_010_courses_ege_10_informatika_10:7d1241766c,website_extract,program,4117ad582ae39687b828b63cad6be4f43ac30a7de21e05cc0d27fcc3f5961353,website_extract,,text_export_read,kmipt.ru curl 010 courses EGE 10 Informatika 10,,False,read
