id,name,description,contact_id,type,form,category,rate,duration,start_date,finish_date,cost,num_visit,num_visit_left,filial,invoice_id,discount,discount_comment,internal_notice,tags,tags2,event_id,assign_reason
f28d4804-b40e-fdb0-1f82-6a2132e5eb83,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,9de20574-4665-9137-a13a-6a169e360894,Standart,,,,360,2026-06-04,2027-05-30,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
9ace4fa8-40a5-b83b-c577-6a0c59086418,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,9f592768-44a7-3ea0-4791-6a01d599baef,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
d9ec72d2-0ac4-0823-e66c-6a14153f4217,ЛШ 2026 Очно Москва 3.08 - 14.08 (ФОТОН),,a0e41e76-7202-811f-38b0-687e252a0d6c,Standart,,,,360,2026-05-25,2027-05-20,34300,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,52700,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
4024da39-5c4c-e98e-01c4-6a0c600c175a,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,a21df0f2-d0e8-b5ba-b00f-6a02da5ed7d6,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
2357f2ab-b2ef-0534-67fa-6a0ef164e2e2,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,a29a4027-01e3-d9aa-d930-69f9a8b25085,Standart,,,,360,2026-05-21,2027-05-16,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
157e097a-0a77-e15f-db1e-6a182af42815,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,a2b13595-0df6-14d6-e8c3-6a17f1312bc0,Standart,,,,360,2026-05-28,2027-05-23,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
a1a575fc-676b-ef3c-d0d7-6a01c86e06de,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,a2c876d3-d635-9ba9-2775-6615007d5e8b,Standart,,,,360,2026-05-11,2027-05-06,31298,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,55702,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
272f802e-7965-83ae-b81f-69f2feb8f987,ЛШ-26 Москва 6.07 - 17.07 (УНПК),,a3eb036c-8085-41d5-3882-69f0575a1415,Standart,,,,360,2026-04-30,2027-04-25,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
695d1094-3f16-67bb-cdc4-6a141cc6f134,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,a3f3d504-8230-5b5b-f22d-673217b667dc,Standart,,,,360,2026-05-25,2027-05-20,99500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-12500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
102e0aac-e9ab-54b1-0ff4-6a0d814aae02,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,a4b75dc4-0546-2873-c7d7-69e9eec7de80,Standart,,,,360,2026-05-20,2027-05-15,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
76e176b7-6792-14bb-27a0-6a01c3e3bede,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,a4fc9c96-e70b-5ad5-f0aa-69f75cffa5bf,Standart,,,,360,2026-05-11,2027-05-06,53500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,33500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
1bb48668-7163-727c-5ce3-6a0c55a80050,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,a5a22087-903d-f65a-2fbe-6a0427c7c0ea,Standart,,,,360,2026-05-19,2027-05-14,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
b288013a-d958-3e72-f662-6a0c4f642b74,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,a67c0840-fd4c-ff49-c934-69f9fc903d36,Standart,,,,360,2026-05-19,2027-05-14,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
761f333b-3629-4904-6fa6-6a0c482ca768,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,a69752d2-7fa8-1c1e-8067-69ef67257461,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
3144825e-261d-afaf-7d6f-6a1d39bf6aa7,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,ae87999a-06fa-d3ef-685f-6a07219048db,Standart,,,,360,2026-06-01,2027-05-27,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
24af4e02-d208-54d2-1156-6a0ef4083f9d,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,af6cd40c-2cf0-cd30-7c02-69f75ab347fe,Standart,,,,360,2026-05-21,2027-05-16,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
9f860660-0405-868a-59b2-6a0c56e30088,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,b11a4e7c-5dbe-7c6d-4aad-6a01ac1cb6a2,Standart,,,,360,2026-05-19,2027-05-14,33750,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,53250,,,,,OCH_LSH_MSK_UNPK_2007_FM,единственная очная ЛШ ученика; строка участника важнее текста платежа
a82cc35b-713e-87f6-9cb5-6a0da51e7051,ЛШ 2026 Очно Москва 3.08 - 14.08 (ФОТОН),,b1790504-32cd-9153-4af5-63ee02974380,Standart,,,,360,2026-05-20,2027-05-15,30870,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,56130,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
91610065-8830-5662-8ba3-6a1d359ca90d,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,b494a4d5-380d-84e8-2d2c-6a1875cee180,Standart,,,,360,2026-06-01,2027-05-27,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
27a388ec-0d39-b64d-c9e8-6a141a0978df,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,b90dfd2d-0f8b-24ae-cede-6a0c02a7a770,Standart,,,,360,2026-05-25,2027-05-20,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
8cee02a7-b482-2ef1-3b99-6a182f7bf23a,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,bb2c31c9-71b8-2ad8-10ba-6a14518f233c,Standart,,,,360,2026-05-28,2027-05-23,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
3c0aebea-c562-6925-efd2-6a0c4b5ff30a,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,bc37678c-5935-187c-aa53-669635bfe590,Standart,,,,360,2026-05-19,2027-05-14,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
3decd38c-c030-68d8-29dd-6a0d79bd8dd8,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,bf234336-d06b-c19a-3af6-6a05ddda9223,Standart,,,,360,2026-05-20,2027-05-15,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
e7c1a634-7b20-d2a7-5763-6a2158f98686,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,c0e78c93-250e-5308-c7ae-6a0ee79428af,Standart,,,,360,2026-06-04,2027-05-30,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
9dfc34d7-36e3-4e78-6a67-6a0d771dfdba,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,c1245723-2bee-6ef7-2a23-6a01b2ac1b2e,Standart,,,,360,2026-05-20,2027-05-15,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
480af422-470b-f5fb-4a1c-6a1d39175e28,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,c246b191-ac41-717a-0e40-6453891d8fdd,Standart,,,,360,2026-06-01,2027-05-27,56525,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,30475,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
df459901-4e33-9c39-5db2-6a16cb3a56de,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,c309dd0c-f7f0-d0ea-dc8c-6a1180797230,Standart,,,,360,2026-05-27,2027-05-22,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
dba7259f-1371-d0ad-903d-6a0d8044cabc,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,c344280d-5378-9632-6ba7-6a0c973df78a,Standart,,,,360,2026-05-20,2027-05-15,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
f259ee44-5be8-829b-d396-6a0c4b3a47d7,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,c6027328-34e5-c0d7-d4ae-69f9f21efe3f,Standart,,,,360,2026-05-19,2027-05-14,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
b9ffc328-8be1-98d6-d0e4-6a1d42d8fc8a,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,c61963fd-8db1-105c-11ba-6a0f3ebf44ee,Standart,,,,360,2026-06-01,2027-05-27,99500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-12500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
1d7a15b9-7af8-d71e-6824-6a214ace3336,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,c717b97e-a9b4-55de-79c6-68bed019e4a6,Standart,,,,360,2026-06-04,2027-05-30,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
27522af1-a3fc-6980-5bc0-6a182c4b3171,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,cd674f7e-32af-1671-b6cd-6a1438be7251,Standart,,,,360,2026-05-28,2027-05-23,89550,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-2550,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
a2b181a2-dc29-2978-1c42-6a213730b33c,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,cf4c070f-4679-ac0f-ce43-6a180bfb16ba,Standart,,,,360,2026-06-04,2027-05-30,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
7fdf578c-11a9-9f90-ae3c-69ff1c0401fd,ЛШ-26 Москва 3.08 - 14.08 (ФОТОН),,d3930283-c34d-b288-bb86-69e9de68803d,Standart,,,,360,2026-05-09,2027-05-04,34300,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,52700,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
d63b284a-a507-8e10-515b-6a182d6820fe,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,d4f268b8-0651-0606-9449-6a0abe1fe403,Standart,,,,360,2026-05-28,2027-05-23,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
11c998e9-0a9e-0f9f-51f6-6a213862e1ab,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,d64fee6b-5f71-6ee6-b4c3-683c26534792,Standart,,,,360,2026-06-04,2027-05-30,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
2589130d-6f69-3f78-3e9c-6a1d3ecd7473,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,d675acb2-1827-52fb-24b6-6a17dd6caec3,Standart,,,,360,2026-06-01,2027-05-27,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
bb3c8499-4cb6-ba25-329b-6a214d74027c,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,d6d84d14-d636-05cb-17e1-6842ea72769c,Standart,,,,360,2026-06-04,2027-05-30,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
42314705-2cc3-c964-56d4-6a1d38b59e2f,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,d8710d94-104f-6778-0d2c-69fc55406deb,Standart,,,,360,2026-06-01,2027-05-27,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
b350ff2e-1822-2ed5-90fc-69e9ce18c41f,ЛШ-26 Москва 6.07 - 17.07 (УНПК),,d903f7e0-eed8-b409-af9b-69db862e3c6a,Standart,,,,360,2026-04-23,2027-04-18,59500,1,1,{'mfti': 'МФТИ'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
c1c9458b-cb2b-40b1-1cf8-69e9cda387e6,ЛШ-26 МФТИ 20.07 - 31.07 (УНПК),,d903f7e0-eed8-b409-af9b-69db862e3c6a,Standart,,,,360,2026-04-23,2027-04-18,59500,1,1,{'mfti': 'МФТИ'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
39533588-0624-c734-236d-6a01cab597c7,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,da5db616-05a2-f1bb-f816-5b6ed4d5d045,Standart,,,,360,2026-05-11,2027-05-06,35625,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,51375,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
755ac55c-035a-51ad-5981-6a01ca6f239c,ЛШ 2026 Очно МФТИ 20.07 - 31.07 (УНПК),,da5db616-05a2-f1bb-f816-5b6ed4d5d045,Standart,,,,360,2026-05-11,2027-05-06,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
1421f92c-bf72-53c2-fb86-6a1d3e8a4588,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,db252353-96b1-5eeb-bad9-6a102ff9ee84,Standart,,,,360,2026-06-01,2027-05-27,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
4fb96f99-13ed-ae13-fa4b-6a0c51592355,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,db8dbb2a-b5f5-4b28-4b9d-662e18443bf8,Standart,,,,360,2026-05-19,2027-05-14,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
673c25a1-cc85-8af3-ada3-6a0d9e76f9ab,ЛШ 2026 Очно Москва 3.08 - 14.08 (ФОТОН),,de4564bc-3a1d-6df3-f34d-68342d5fcf64,Standart,,,,360,2026-05-20,2027-05-15,56050,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,30950,,,,,OCH_LSH_MSK_FOTON_0308,"совпали признаки смены среди групп ученика, score=10"
b042853c-0d39-c603-bd66-6a141bb48926,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,de4564bc-3a1d-6df3-f34d-68342d5fcf64,Standart,,,,360,2026-05-25,2027-05-20,94525,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-7525,,,,,OCH_LSH_MSK_UNPK_0607,"совпали признаки смены среди групп ученика, score=9"
4dbc4b8d-d058-63ff-8f4d-6a1d39ab115f,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,e02204e1-cc93-1c4d-9fe7-6a087f850738,Standart,,,,360,2026-06-01,2027-05-27,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,"совпали признаки смены среди групп ученика, score=9"
b44f9bfb-8a7b-de90-6cbc-6a181dd414ed,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,e0654998-71c3-6f58-9b44-69b7b884538c,Standart,,,,360,2026-05-28,2027-05-23,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
6bfb4e2c-24d9-73f6-21d1-6a1d3dafece5,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,e0f86c5b-6ef0-991f-ed1e-6a1834fb26bc,Standart,,,,360,2026-06-01,2027-05-27,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
4e00c421-33a7-e3dc-c5b9-6a16c53ac5e9,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,e3e2817e-db82-a335-7b3d-6a0b15993ee5,Standart,,,,360,2026-05-27,2027-05-22,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
b22f53ba-b085-e201-d031-6a01c76f145c,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,e6123d0b-b4cf-8225-7c08-69f32661d5a0,Standart,,,,360,2026-05-11,2027-05-06,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
a27f433a-088c-922c-6c79-6a141ecc075f,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,e788b0c9-a036-90ac-953b-6a02eeb23829,Standart,,,,360,2026-05-25,2027-05-20,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
1388a124-5a62-e0fd-dc77-6a21306ecf3f,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,e7d8baa2-6d76-ad5c-009a-694ea3e3817d,Standart,,,,360,2026-06-04,2027-05-30,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
120011e8-3bd2-4dbf-d3de-6a1d36a376dc,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,ea318d9d-f052-06dc-751b-6a180e702b40,Standart,,,,360,2026-06-01,2027-05-27,33750,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,53250,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
6ed9a4c1-5c8b-8657-5161-6a213686a921,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,ea481a88-78a1-7ea4-8d61-6a1156b1770f,Standart,,,,360,2026-06-04,2027-05-30,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
90c45c25-421c-0c58-88d3-6a182d50fc72,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,ebb78c94-1505-c90e-2d99-6a0ee2899505,Standart,,,,360,2026-05-28,2027-05-23,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
198e7317-6b0b-99e8-c000-6a14147dde09,ЛШ 2026 Очно Москва 3.08 - 14.08 (ФОТОН),,ec06f828-5053-dc26-9c39-6613aca5ec5c,Standart,,,,360,2026-05-25,2027-05-20,46550,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,40450,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
7f3e676d-159a-590c-ac36-69ff1e6cc121,ЛШ-26 -Москва 3.08 - 14.08 (ФОТОН),,ec1f558f-95ff-16ee-7598-69ef658eb368,Standart,,,,360,2026-05-09,2027-05-04,34300,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,52700,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
dcaac077-98bd-aeea-f804-6a16c9a02f51,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,ef1e66c1-7f09-5c17-2af9-69f9ce33c848,Standart,,,,360,2026-05-27,2027-05-22,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
84d30ea8-6fa2-c64a-c4d8-6a1432ad9d41,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,ef3a016f-95c9-8a94-c27f-6a0c2724b0a6,Standart,,,,360,2026-05-25,2027-05-20,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
5e61badd-f6eb-2002-04eb-6a21382c4e3b,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,f037b662-73a9-9e98-9fbe-69fc859fbbc2,Standart,,,,360,2026-06-04,2027-05-30,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
93b09133-58e2-fb9c-4211-6a16ca545e7e,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,f1ad3f3a-fc24-6341-2c9e-6a0425410433,Standart,,,,360,2026-05-27,2027-05-22,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
2156dd27-82e1-0d48-50a8-69f06b9a8bd8,ЛШ-26 Москва 6.07 - 17.07 (УНПК),,f29bd0d9-ff23-0691-4d26-68ad5908e697,Standart,,,,360,2026-04-28,2027-04-23,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
