56dc099c-aef0-b0e4-2c5d-69e230836f8b	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН + единственная ФОТОН-группа ученика	ЛВШ-26 ФОТОН (часть 1)
2755cff6-1468-20d4-c535-6a1418d32c21	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН + единственная ФОТОН-группа ученика	ЛВШ-26 ФОТОН (часть 2)
79a7e48f-c71b-ef2f-b645-69ff1af0c09c	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН + единственная ФОТОН-группа ученика	ЛВШ-26 ФОТОН  (часть 1)
da27efff-e368-fdeb-043f-6a21751939a7	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН + единственная ФОТОН-группа ученика	ЛВШ-26 ФОТОН (часть 2)
20ea2c83-773a-4709-218e-69ff2b25164b	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
9d8decc2-38f5-777d-c037-6a0da50addbc	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
6bb278fe-fac6-083b-b727-69d3995f8805	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
84b10d82-4652-6ab9-c3f0-699aebd227e0	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
d047a568-2045-88f3-ceca-69a801790c92	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
2d2d6172-80d9-cf53-d14b-699ff1ec2014	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
9c4942a2-52ea-5fae-58bc-69848da91862	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
7d79f932-2c5d-a7c1-7496-69f0e0b48c5d	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
78921d31-c268-b852-8886-69839dd70d1c	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
7fefb67c-8654-12a5-2e6a-6a1418c93b48	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
a3027d47-4022-8ab5-a74c-69ff1ea38440	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
766108b2-7cb7-bdad-bb73-69d3a31826d0	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
733003a7-8dd1-3f18-abf3-69e121d3b800	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
f2e0642a-c954-9c5e-fcf7-69e125234362	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
31840c65-ec59-9622-bd4b-69d37c45fd5f	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
907efb10-0198-6e5c-3d85-69d39e1c387c	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
a7ca6d8c-90df-753e-788b-69d387cfb329	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
2445c3c3-8fdf-3bcf-bba2-69d397481b68	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
546b0d4e-7063-e615-b2b9-697764285261	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; единственная ЛВШ-группа ученика	ЛВШ 1 часть
4a6e273b-0601-7628-a54b-698c5c9d9e0e	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; единственная ЛВШ-группа ученика	ЛВШ  (часть 2)
9493902d-93fc-4934-c3ec-69848e4140ea	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	ЛВШ ФОТОН 1 часть
944d1cb0-487d-c72d-7fd0-698da1267871	65c811ad-ee0f-aca0-3f56-69185635259c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1; перенесено по фактической группе ученика: LVSH1_FOTON -> LVSH2_FOTON	Оплата за абонемент ЛВШ ФОТОН 1
ebb06c3f-9492-2bb1-a5a5-6a0de8036da8	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
eb76d720-7712-c5a6-3a42-6979b5e7a6a1	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
7e3e8cd1-a984-7ad1-cc84-699f183f083f	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
43430d94-d017-6167-6dac-69ff2df804d5	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
2cda2c03-cb47-61ca-c755-69eb5ae45d62	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
6d0a9278-2bcb-f598-09b1-69848d1d9af8	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	ЛВШ ФОТОН 1 часть
bd222e99-513d-b0d9-9e88-69a808e4ff52	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	ЛВШ ФОТОН 1 часть
